user_id,date,traffic_source,device_type,region,variant,visited_site,viewed_product,added_to_cart,started_checkout,completed_payment,time_spent_min,session_count
317,2025-01-14 04:00:00,Ads,Mobile,North,B,1,1,1,0,0,9.19,3
318,2025-01-14 05:00:00,Organic,Tablet,North,A,1,1,0,0,0,11.08,1
319,2025-01-14 06:00:00,Organic,Mobile,North,B,1,1,1,0,0,8.44,2
320,2025-01-14 07:00:00,Organic,Desktop,East,B,1,1,0,0,0,7.57,1
321,2025-01-14 08:00:00,Ads,Mobile,West,A,1,1,0,0,0,10.95,4
322,2025-01-14 09:00:00,Social,Mobile,North,A,1,1,1,1,0,9.22,1
323,2025-01-14 10:00:00,Social,Mobile,East,B,1,1,0,0,0,6.16,1
324,2025-01-14 11:00:00,Organic,Tablet,South,A,1,0,0,0,0,10.49,1
325,2025-01-14 12:00:00,Referral,Mobile,West,B,1,1,0,0,0,7.48,2
326,2025-01-14 13:00:00,Social,Desktop,East,A,1,1,1,0,0,7.17,5
327,2025-01-14 14:00:00,Ads,Mobile,West,B,1,1,0,0,0,10.23,4
328,2025-01-14 15:00:00,Ads,Mobile,South,A,1,1,1,1,0,7.78,4
329,2025-01-14 16:00:00,Ads,Mobile,East,A,1,0,0,0,0,8.97,2
330,2025-01-14 17:00:00,Organic,Desktop,West,B,1,1,1,1,1,9.65,1
331,2025-01-14 18:00:00,Ads,Mobile,East,B,1,1,0,0,0,6.04,5
332,2025-01-14 19:00:00,Social,Mobile,North,B,1,0,0,0,0,8.96,3
333,2025-01-14 20:00:00,Organic,Mobile,West,A,1,1,1,1,1,11.37,2
334,2025-01-14 21:00:00,Organic,Mobile,East,A,1,1,1,1,0,5.61,5
335,2025-01-14 22:00:00,Organic,Tablet,North,A,1,1,1,0,0,9.12,2
336,2025-01-14 23:00:00,Organic,Tablet,South,A,1,0,0,0,0,5.93,2
337,2025-01-15 00:00:00,Referral,Mobile,West,B,1,1,1,1,1,10.55,3
338,2025-01-15 01:00:00,Social,Desktop,West,B,1,1,0,0,0,10.53,5
339,2025-01-15 02:00:00,Ads,Tablet,South,A,1,1,0,0,0,7.11,1
340,2025-01-15 03:00:00,Organic,Mobile,North,A,1,1,0,0,0,13.52,5
341,2025-01-15 04:00:00,Ads,Desktop,South,A,1,1,0,0,0,10.77,5
342,2025-01-15 05:00:00,Ads,Tablet,West,B,1,1,1,1,1,9.77,1
343,2025-01-15 06:00:00,Organic,Mobile,East,B,1,1,1,1,0,9.63,3
344,2025-01-15 07:00:00,Ads,Mobile,North,A,1,1,1,1,1,10.46,5
345,2025-01-15 08:00:00,Ads,Tablet,North,B,1,1,0,0,0,5.51,1
346,2025-01-15 09:00:00,Ads,Desktop,North,A,1,0,0,0,0,8.49,2
347,2025-01-15 10:00:00,Ads,Mobile,South,A,1,1,1,1,1,8.96,2
348,2025-01-15 11:00:00,Organic,Mobile,South,B,1,1,1,1,1,7.0,1
349,2025-01-15 12:00:00,Ads,Mobile,East,B,1,1,0,0,0,9.16,2
350,2025-01-15 13:00:00,Ads,Desktop,East,B,1,1,0,0,0,11.08,5
351,2025-01-15 14:00:00,Ads,Desktop,North,B,1,1,1,1,0,6.95,1
352,2025-01-15 15:00:00,Referral,Tablet,East,A,1,1,1,0,0,7.86,5
353,2025-01-15 16:00:00,Social,Mobile,South,B,1,1,0,0,0,5.95,4
354,2025-01-15 17:00:00,Organic,Desktop,East,B,1,0,0,0,0,3.53,3
355,2025-01-15 18:00:00,Organic,Desktop,South,B,1,1,0,0,0,9.95,3
356,2025-01-15 19:00:00,Ads,Mobile,East,B,1,1,1,1,1,7.94,3
357,2025-01-15 20:00:00,Organic,Mobile,West,A,1,1,1,1,0,8.12,1
358,2025-01-15 21:00:00,Ads,Tablet,South,A,1,0,0,0,0,5.53,4
359,2025-01-15 22:00:00,Referral,Desktop,West,B,1,1,0,0,0,7.54,3
360,2025-01-15 23:00:00,Ads,Mobile,South,B,1,1,0,0,0,10.74,5
361,2025-01-16 00:00:00,Ads,Desktop,East,A,1,0,0,0,0,8.0,3
362,2025-01-16 01:00:00,Ads,Mobile,West,A,1,1,0,0,0,8.07,4
363,2025-01-16 02:00:00,Ads,Desktop,East,B,1,1,1,1,0,8.52,5
364,2025-01-16 03:00:00,Ads,Desktop,South,A,1,1,0,0,0,4.91,5
365,2025-01-16 04:00:00,Referral,Desktop,West,A,1,0,0,0,0,9.56,1
366,2025-01-16 05:00:00,Ads,Tablet,North,A,1,1,1,0,0,4.86,1
367,2025-01-16 06:00:00,Referral,Desktop,East,A,1,0,0,0,0,5.65,2
368,2025-01-16 07:00:00,Referral,Mobile,South,B,1,1,1,1,0,5.38,4
369,2025-01-16 08:00:00,Organic,Desktop,West,A,1,1,0,0,0,7.56,5
370,2025-01-16 09:00:00,Organic,Mobile,East,A,1,1,1,0,0,7.12,4
371,2025-01-16 10:00:00,Organic,Mobile,West,B,1,1,0,0,0,8.0,3
372,2025-01-16 11:00:00,Organic,Mobile,East,B,1,1,1,0,0,5.74,3
373,2025-01-16 12:00:00,Organic,Mobile,East,B,1,1,0,0,0,10.51,2
374,2025-01-16 13:00:00,Social,Desktop,East,A,1,1,1,0,0,10.09,5
375,2025-01-16 14:00:00,Organic,Mobile,West,B,1,1,0,0,0,7.57,5
376,2025-01-16 15:00:00,Organic,Desktop,West,A,1,1,1,1,0,6.8,2
377,2025-01-16 16:00:00,Social,Desktop,East,B,1,0,0,0,0,6.55,3
378,2025-01-16 17:00:00,Organic,Mobile,North,A,1,1,0,0,0,7.22,5
379,2025-01-16 18:00:00,Social,Desktop,North,B,1,0,0,0,0,4.5,4
380,2025-01-16 19:00:00,Organic,Mobile,North,B,1,1,0,0,0,5.6,5
381,2025-01-16 20:00:00,Organic,Mobile,South,A,1,0,0,0,0,10.15,3
382,2025-01-16 21:00:00,Social,Desktop,North,B,1,1,1,1,1,8.75,5
383,2025-01-16 22:00:00,Ads,Mobile,West,B,1,1,1,1,0,12.09,5
384,2025-01-16 23:00:00,Referral,Mobile,North,B,1,0,0,0,0,7.25,1
385,2025-01-17 00:00:00,Social,Desktop,West,B,1,0,0,0,0,7.1,5
386,2025-01-17 01:00:00,Social,Desktop,South,B,1,1,1,0,0,6.98,2
387,2025-01-17 02:00:00,Organic,Mobile,West,A,1,1,0,0,0,7.2,2
388,2025-01-17 03:00:00,Organic,Tablet,West,A,1,1,1,0,0,6.35,4
389,2025-01-17 04:00:00,Social,Desktop,West,B,1,1,1,0,0,8.68,5
390,2025-01-17 05:00:00,Social,Desktop,North,B,1,0,0,0,0,8.07,4
391,2025-01-17 06:00:00,Referral,Mobile,East,A,1,1,1,0,0,6.73,3
392,2025-01-17 07:00:00,Ads,Desktop,West,A,1,0,0,0,0,11.13,3
393,2025-01-17 08:00:00,Ads,Desktop,North,B,1,1,0,0,0,12.74,1
394,2025-01-17 09:00:00,Social,Desktop,North,A,1,0,0,0,0,10.92,1
395,2025-01-17 10:00:00,Organic,Desktop,North,B,1,0,0,0,0,9.4,5
396,2025-01-17 11:00:00,Referral,Mobile,East,B,1,1,1,1,1,9.9,5
397,2025-01-17 12:00:00,Referral,Mobile,East,B,1,1,1,1,0,12.64,4
398,2025-01-17 13:00:00,Ads,Mobile,East,B,1,0,0,0,0,9.9,4
399,2025-01-17 14:00:00,Social,Mobile,East,A,1,1,0,0,0,6.54,5
400,2025-01-17 15:00:00,Social,Desktop,South,A,1,1,0,0,0,8.98,5
401,2025-01-17 16:00:00,Organic,Mobile,East,A,1,1,1,1,1,9.57,1
402,2025-01-17 17:00:00,Referral,Tablet,East,B,1,1,0,0,0,5.51,1
403,2025-01-17 18:00:00,Ads,Tablet,East,A,1,0,0,0,0,7.29,1
404,2025-01-17 19:00:00,Social,Mobile,West,B,1,1,0,0,0,10.75,5
405,2025-01-17 20:00:00,Organic,Mobile,West,B,1,0,0,0,0,3.44,4
406,2025-01-17 21:00:00,Referral,Desktop,East,A,1,1,1,1,1,4.87,2
407,2025-01-17 22:00:00,Ads,Tablet,South,B,1,1,1,0,0,7.56,2
408,2025-01-17 23:00:00,Organic,Mobile,West,B,1,1,0,0,0,8.88,4
409,2025-01-18 00:00:00,Referral,Mobile,North,B,1,1,1,0,0,4.61,4
410,2025-01-18 01:00:00,Organic,Desktop,West,A,1,1,1,1,1,7.68,4
411,2025-01-18 02:00:00,Organic,Desktop,North,B,1,1,1,0,0,10.88,1
412,2025-01-18 03:00:00,Referral,Mobile,West,A,1,1,0,0,0,8.17,3
413,2025-01-18 04:00:00,Referral,Desktop,East,B,1,0,0,0,0,10.35,5
414,2025-01-18 05:00:00,Ads,Mobile,West,A,1,1,0,0,0,6.52,1
415,2025-01-18 06:00:00,Ads,Mobile,East,B,1,1,0,0,0,5.98,2
416,2025-01-18 07:00:00,Ads,Mobile,East,A,1,1,1,0,0,10.12,5
417,2025-01-18 08:00:00,Organic,Mobile,West,A,1,1,0,0,0,8.92,4
418,2025-01-18 09:00:00,Organic,Mobile,North,B,1,1,0,0,0,5.04,2
419,2025-01-18 10:00:00,Social,Mobile,North,B,1,1,1,1,0,6.0,4
420,2025-01-18 11:00:00,Social,Mobile,West,B,1,1,0,0,0,11.91,4
421,2025-01-18 12:00:00,Social,Mobile,East,B,1,1,1,1,1,5.69,4
422,2025-01-18 13:00:00,Social,Mobile,North,A,1,1,0,0,0,10.34,5
423,2025-01-18 14:00:00,Organic,Tablet,South,B,1,1,1,0,0,6.8,2
424,2025-01-18 15:00:00,Ads,Mobile,East,A,1,1,0,0,0,7.99,2
425,2025-01-18 16:00:00,Organic,Mobile,West,B,1,0,0,0,0,8.74,4
426,2025-01-18 17:00:00,Ads,Desktop,East,A,1,1,0,0,0,2.75,1
427,2025-01-18 18:00:00,Ads,Tablet,South,A,1,1,0,0,0,4.34,3
428,2025-01-18 19:00:00,Referral,Mobile,South,A,1,1,1,1,1,8.22,1
429,2025-01-18 20:00:00,Ads,Desktop,North,B,1,0,0,0,0,6.19,5
430,2025-01-18 21:00:00,Organic,Desktop,South,B,1,1,1,1,0,10.49,3
431,2025-01-18 22:00:00,Organic,Desktop,East,A,1,1,1,1,1,3.98,1
432,2025-01-18 23:00:00,Social,Mobile,North,A,1,0,0,0,0,9.41,2
433,2025-01-19 00:00:00,Ads,Desktop,South,A,1,1,0,0,0,4.56,1
434,2025-01-19 01:00:00,Organic,Mobile,North,A,1,1,0,0,0,7.12,4
435,2025-01-19 02:00:00,Organic,Desktop,North,A,1,1,1,0,0,5.34,5
436,2025-01-19 03:00:00,Social,Desktop,West,B,1,1,1,1,1,12.76,1
437,2025-01-19 04:00:00,Organic,Mobile,North,A,1,1,0,0,0,4.65,1
438,2025-01-19 05:00:00,Social,Desktop,North,B,1,1,1,0,0,7.69,3
439,2025-01-19 06:00:00,Social,Mobile,South,B,1,1,1,0,0,3.68,4
440,2025-01-19 07:00:00,Organic,Desktop,East,B,1,1,1,0,0,12.0,3
441,2025-01-19 08:00:00,Organic,Mobile,East,A,1,0,0,0,0,9.0,5
442,2025-01-19 09:00:00,Referral,Mobile,South,A,1,1,1,1,1,8.34,5
443,2025-01-19 10:00:00,Ads,Mobile,East,A,1,1,0,0,0,11.69,4
444,2025-01-19 11:00:00,Ads,Tablet,North,A,1,1,0,0,0,8.37,3
445,2025-01-19 12:00:00,Social,Mobile,West,B,1,1,0,0,0,8.55,4
446,2025-01-19 13:00:00,Referral,Mobile,North,B,1,1,1,0,0,8.33,3
447,2025-01-19 14:00:00,Referral,Mobile,North,B,1,1,0,0,0,9.41,2
448,2025-01-19 15:00:00,Social,Desktop,West,A,1,1,1,1,1,6.77,4
449,2025-01-19 16:00:00,Ads,Desktop,South,A,1,1,1,1,1,7.46,5
450,2025-01-19 17:00:00,Organic,Mobile,North,A,1,1,0,0,0,10.03,3
451,2025-01-19 18:00:00,Social,Mobile,North,A,1,1,1,0,0,8.69,2
452,2025-01-19 19:00:00,Ads,Mobile,South,A,1,1,1,1,0,7.71,5
453,2025-01-19 20:00:00,Ads,Mobile,North,A,1,0,0,0,0,4.5,3
454,2025-01-19 21:00:00,Referral,Mobile,North,B,1,1,0,0,0,11.75,2
455,2025-01-19 22:00:00,Organic,Desktop,East,B,1,1,1,0,0,6.35,5
456,2025-01-19 23:00:00,Ads,Mobile,South,A,1,1,0,0,0,10.47,5
457,2025-01-20 00:00:00,Organic,Mobile,North,B,1,0,0,0,0,8.44,2
458,2025-01-20 01:00:00,Ads,Mobile,North,B,1,1,0,0,0,4.77,5
459,2025-01-20 02:00:00,Organic,Tablet,West,B,1,1,1,1,1,11.13,3
460,2025-01-20 03:00:00,Organic,Tablet,West,B,1,1,1,1,1,8.64,3
461,2025-01-20 04:00:00,Organic,Desktop,West,A,1,1,1,0,0,11.34,5
462,2025-01-20 05:00:00,Ads,Mobile,North,B,1,0,0,0,0,7.54,1
463,2025-01-20 06:00:00,Social,Mobile,North,A,1,1,1,0,0,9.76,2
464,2025-01-20 07:00:00,Ads,Mobile,West,A,1,1,1,1,1,3.59,1
465,2025-01-20 08:00:00,Referral,Mobile,East,B,1,0,0,0,0,6.75,3
466,2025-01-20 09:00:00,Ads,Desktop,East,A,1,1,0,0,0,4.82,5
467,2025-01-20 10:00:00,Organic,Desktop,East,B,1,0,0,0,0,7.06,4
468,2025-01-20 11:00:00,Referral,Desktop,East,A,1,1,1,0,0,9.18,4
469,2025-01-20 12:00:00,Organic,Desktop,South,A,1,1,1,0,0,6.49,1
470,2025-01-20 13:00:00,Referral,Mobile,West,B,1,0,0,0,0,10.16,1
471,2025-01-20 14:00:00,Organic,Desktop,North,B,1,1,0,0,0,5.86,1
472,2025-01-20 15:00:00,Referral,Mobile,West,A,1,1,0,0,0,10.21,3
473,2025-01-20 16:00:00,Organic,Mobile,East,B,1,1,0,0,0,11.27,3
474,2025-01-20 17:00:00,Referral,Desktop,North,A,1,1,1,1,0,10.53,5
475,2025-01-20 18:00:00,Ads,Mobile,South,B,1,1,0,0,0,7.14,3
476,2025-01-20 19:00:00,Referral,Mobile,West,A,1,1,0,0,0,2.69,5
477,2025-01-20 20:00:00,Organic,Mobile,North,A,1,1,1,0,0,9.46,5
478,2025-01-20 21:00:00,Ads,Desktop,North,A,1,1,1,1,1,7.69,1
479,2025-01-20 22:00:00,Referral,Desktop,East,A,1,0,0,0,0,5.55,4
480,2025-01-20 23:00:00,Ads,Mobile,East,A,1,1,1,1,1,6.61,1
481,2025-01-21 00:00:00,Ads,Desktop,West,B,1,1,0,0,0,11.59,3
482,2025-01-21 01:00:00,Social,Mobile,South,A,1,1,1,1,1,5.16,2
483,2025-01-21 02:00:00,Ads,Mobile,North,B,1,1,0,0,0,9.17,3
484,2025-01-21 03:00:00,Ads,Desktop,East,B,1,1,0,0,0,8.54,4
485,2025-01-21 04:00:00,Ads,Desktop,West,A,1,1,0,0,0,7.11,3
486,2025-01-21 05:00:00,Referral,Tablet,East,A,1,0,0,0,0,9.61,4
487,2025-01-21 06:00:00,Organic,Mobile,West,B,1,0,0,0,0,12.08,2
488,2025-01-21 07:00:00,Organic,Desktop,East,A,1,1,1,1,0,7.26,2
489,2025-01-21 08:00:00,Referral,Desktop,South,A,1,1,1,1,0,7.39,5
490,2025-01-21 09:00:00,Referral,Tablet,North,B,1,1,1,0,0,9.56,3
491,2025-01-21 10:00:00,Ads,Mobile,East,B,1,1,1,0,0,10.3,5
492,2025-01-21 11:00:00,Ads,Desktop,North,B,1,1,0,0,0,7.68,1
493,2025-01-21 12:00:00,Organic,Desktop,West,B,1,1,1,1,1,7.24,1
494,2025-01-21 13:00:00,Organic,Mobile,South,B,1,1,1,0,0,2.46,1
495,2025-01-21 14:00:00,Ads,Mobile,North,B,1,1,1,1,1,6.05,1
496,2025-01-21 15:00:00,Ads,Mobile,East,A,1,0,0,0,0,5.15,1
497,2025-01-21 16:00:00,Ads,Desktop,North,B,1,1,1,0,0,9.71,3
498,2025-01-21 17:00:00,Organic,Desktop,North,B,1,1,0,0,0,7.39,5
499,2025-01-21 18:00:00,Referral,Desktop,West,A,1,1,0,0,0,7.29,5
500,2025-01-21 19:00:00,Referral,Desktop,South,A,1,0,0,0,0,7.98,4
501,2025-01-21 20:00:00,Social,Desktop,South,A,1,0,0,0,0,5.82,1
502,2025-01-21 21:00:00,Ads,Mobile,North,A,1,1,0,0,0,11.88,2
503,2025-01-21 22:00:00,Organic,Mobile,North,A,1,1,1,1,1,11.25,4
504,2025-01-21 23:00:00,Social,Mobile,West,A,1,0,0,0,0,12.05,4
505,2025-01-22 00:00:00,Social,Mobile,North,B,1,1,0,0,0,9.71,3
506,2025-01-22 01:00:00,Organic,Mobile,West,A,1,0,0,0,0,7.93,4
507,2025-01-22 02:00:00,Referral,Desktop,South,A,1,1,0,0,0,12.04,2
508,2025-01-22 03:00:00,Social,Mobile,South,A,1,1,1,0,0,6.3,5
509,2025-01-22 04:00:00,Referral,Mobile,West,A,1,1,1,0,0,5.82,4
510,2025-01-22 05:00:00,Social,Mobile,North,B,1,1,0,0,0,6.5,3
511,2025-01-22 06:00:00,Ads,Mobile,South,A,1,1,0,0,0,9.31,1
512,2025-01-22 07:00:00,Ads,Tablet,East,A,1,1,0,0,0,6.09,2
513,2025-01-22 08:00:00,Referral,Desktop,West,B,1,0,0,0,0,7.61,1
514,2025-01-22 09:00:00,Referral,Desktop,South,B,1,1,1,0,0,4.0,4
515,2025-01-22 10:00:00,Organic,Mobile,South,B,1,1,1,0,0,9.2,5
516,2025-01-22 11:00:00,Organic,Desktop,South,A,1,1,0,0,0,4.21,3
517,2025-01-22 12:00:00,Ads,Desktop,East,B,1,1,0,0,0,5.67,2
518,2025-01-22 13:00:00,Social,Desktop,East,B,1,1,1,1,1,11.04,5
519,2025-01-22 14:00:00,Referral,Mobile,East,B,1,1,0,0,0,10.95,2
520,2025-01-22 15:00:00,Organic,Desktop,North,A,1,1,1,0,0,8.94,3
521,2025-01-22 16:00:00,Ads,Desktop,West,A,1,1,0,0,0,8.69,3
522,2025-01-22 17:00:00,Ads,Desktop,North,B,1,0,0,0,0,6.67,4
523,2025-01-22 18:00:00,Referral,Desktop,East,A,1,1,0,0,0,6.07,2
524,2025-01-22 19:00:00,Social,Mobile,West,A,1,0,0,0,0,7.09,4
525,2025-01-22 20:00:00,Social,Desktop,North,A,1,1,0,0,0,4.22,2
526,2025-01-22 21:00:00,Ads,Mobile,North,A,1,1,1,1,1,8.63,2
527,2025-01-22 22:00:00,Ads,Desktop,North,A,1,1,1,1,1,8.12,1
528,2025-01-22 23:00:00,Organic,Mobile,East,B,1,1,0,0,0,5.67,4
529,2025-01-23 00:00:00,Organic,Mobile,South,B,1,1,0,0,0,11.92,2
530,2025-01-23 01:00:00,Referral,Mobile,West,B,1,1,1,0,0,9.52,2
531,2025-01-23 02:00:00,Social,Desktop,East,B,1,1,0,0,0,9.73,3
532,2025-01-23 03:00:00,Referral,Mobile,West,A,1,1,1,0,0,6.78,1
533,2025-01-23 04:00:00,Referral,Desktop,East,B,1,0,0,0,0,8.0,3
534,2025-01-23 05:00:00,Ads,Desktop,North,B,1,1,1,1,1,9.57,4
535,2025-01-23 06:00:00,Social,Mobile,North,A,1,1,1,1,0,8.38,4
536,2025-01-23 07:00:00,Referral,Mobile,South,A,1,0,0,0,0,12.0,2
537,2025-01-23 08:00:00,Social,Mobile,South,A,1,1,1,1,1,7.49,5
538,2025-01-23 09:00:00,Organic,Desktop,West,A,1,1,1,1,1,6.74,3
539,2025-01-23 10:00:00,Ads,Desktop,South,B,1,1,0,0,0,9.59,4
540,2025-01-23 11:00:00,Organic,Mobile,South,A,1,1,1,1,1,4.84,2
541,2025-01-23 12:00:00,Referral,Mobile,West,A,1,1,1,1,1,10.31,2
542,2025-01-23 13:00:00,Ads,Desktop,East,A,1,1,0,0,0,4.75,3
543,2025-01-23 14:00:00,Organic,Desktop,South,A,1,1,0,0,0,9.6,2
544,2025-01-23 15:00:00,Social,Desktop,East,A,1,1,0,0,0,6.38,1
545,2025-01-23 16:00:00,Ads,Desktop,North,A,1,1,1,1,1,9.19,5
546,2025-01-23 17:00:00,Ads,Mobile,South,B,1,1,0,0,0,10.27,3
547,2025-01-23 18:00:00,Organic,Mobile,North,B,1,1,1,0,0,8.38,3
548,2025-01-23 19:00:00,Social,Mobile,North,B,1,1,1,0,0,5.0,3
549,2025-01-23 20:00:00,Ads,Mobile,East,A,1,1,1,1,1,5.76,2
550,2025-01-23 21:00:00,Social,Mobile,West,A,1,0,0,0,0,6.18,2
551,2025-01-23 22:00:00,Ads,Mobile,South,B,1,1,1,0,0,3.26,3
552,2025-01-23 23:00:00,Referral,Mobile,East,B,1,1,1,0,0,10.82,3
553,2025-01-24 00:00:00,Ads,Tablet,West,B,1,1,0,0,0,8.28,1
554,2025-01-24 01:00:00,Ads,Desktop,North,B,1,1,1,1,0,5.16,4
555,2025-01-24 02:00:00,Referral,Desktop,South,A,1,1,0,0,0,11.64,1
556,2025-01-24 03:00:00,Ads,Desktop,North,B,1,0,0,0,0,6.25,3
557,2025-01-24 04:00:00,Organic,Mobile,North,A,1,0,0,0,0,8.63,2
558,2025-01-24 05:00:00,Organic,Desktop,South,A,1,0,0,0,0,5.94,2
559,2025-01-24 06:00:00,Social,Mobile,West,A,1,0,0,0,0,2.95,3
560,2025-01-24 07:00:00,Ads,Desktop,West,B,1,0,0,0,0,4.59,4
561,2025-01-24 08:00:00,Social,Mobile,South,B,1,1,1,1,0,6.88,5
562,2025-01-24 09:00:00,Organic,Tablet,South,B,1,1,1,1,0,10.25,5
563,2025-01-24 10:00:00,Organic,Mobile,East,A,1,1,1,1,1,8.87,1
564,2025-01-24 11:00:00,Organic,Mobile,East,A,1,1,0,0,0,8.35,4
565,2025-01-24 12:00:00,Ads,Tablet,North,B,1,1,0,0,0,2.97,5
566,2025-01-24 13:00:00,Ads,Mobile,South,A,1,1,0,0,0,11.18,4
567,2025-01-24 14:00:00,Ads,Desktop,West,B,1,1,0,0,0,8.56,2
568,2025-01-24 15:00:00,Ads,Desktop,North,A,1,1,0,0,0,7.7,2
569,2025-01-24 16:00:00,Referral,Desktop,North,A,1,1,0,0,0,10.83,4
570,2025-01-24 17:00:00,Organic,Tablet,North,A,1,1,0,0,0,11.12,3
571,2025-01-24 18:00:00,Ads,Tablet,North,A,1,0,0,0,0,10.89,5
572,2025-01-24 19:00:00,Social,Mobile,West,A,1,1,1,1,0,7.38,5
573,2025-01-24 20:00:00,Ads,Desktop,North,A,1,0,0,0,0,5.49,2
574,2025-01-24 21:00:00,Ads,Desktop,South,A,1,1,1,1,1,10.47,1
575,2025-01-24 22:00:00,Referral,Desktop,East,B,1,1,1,1,1,4.59,5
576,2025-01-24 23:00:00,Referral,Mobile,West,A,1,1,1,0,0,12.87,2
577,2025-01-25 00:00:00,Organic,Desktop,South,A,1,1,1,1,1,8.07,2
578,2025-01-25 01:00:00,Referral,Tablet,South,B,1,1,1,0,0,5.35,4
579,2025-01-25 02:00:00,Ads,Tablet,South,B,1,1,1,1,1,4.92,4
580,2025-01-25 03:00:00,Organic,Mobile,East,B,1,1,1,0,0,4.81,4
581,2025-01-25 04:00:00,Ads,Mobile,East,B,1,0,0,0,0,8.35,1
582,2025-01-25 05:00:00,Referral,Mobile,East,A,1,1,0,0,0,7.98,5
583,2025-01-25 06:00:00,Ads,Desktop,South,A,1,1,1,1,0,4.91,1
584,2025-01-25 07:00:00,Organic,Desktop,East,B,1,1,1,0,0,7.11,1
585,2025-01-25 08:00:00,Ads,Mobile,North,A,1,1,0,0,0,4.58,4
586,2025-01-25 09:00:00,Organic,Mobile,East,B,1,1,1,0,0,9.47,2
587,2025-01-25 10:00:00,Organic,Mobile,West,A,1,1,1,0,0,7.86,3
588,2025-01-25 11:00:00,Organic,Mobile,South,A,1,1,1,0,0,7.05,2
589,2025-01-25 12:00:00,Organic,Tablet,South,A,1,1,1,1,1,4.78,2
590,2025-01-25 13:00:00,Organic,Desktop,North,A,1,1,1,0,0,7.25,2
591,2025-01-25 14:00:00,Organic,Mobile,East,A,1,1,1,1,1,6.96,2
592,2025-01-25 15:00:00,Ads,Desktop,East,B,1,1,1,1,1,8.79,1
593,2025-01-25 16:00:00,Organic,Mobile,West,A,1,1,0,0,0,8.42,4
594,2025-01-25 17:00:00,Organic,Tablet,North,A,1,1,0,0,0,9.98,4
595,2025-01-25 18:00:00,Referral,Mobile,West,A,1,1,0,0,0,6.79,2
596,2025-01-25 19:00:00,Ads,Mobile,West,A,1,1,1,1,0,3.35,3
597,2025-01-25 20:00:00,Social,Mobile,South,A,1,1,1,1,0,10.48,5
598,2025-01-25 21:00:00,Organic,Desktop,South,B,1,0,0,0,0,5.66,2
599,2025-01-25 22:00:00,Organic,Desktop,East,A,1,1,0,0,0,5.23,2
600,2025-01-25 23:00:00,Organic,Desktop,East,B,1,1,1,0,0,7.89,3
601,2025-01-26 00:00:00,Organic,Mobile,West,A,1,1,0,0,0,8.76,1
602,2025-01-26 01:00:00,Organic,Mobile,East,A,1,0,0,0,0,6.67,2
603,2025-01-26 02:00:00,Organic,Mobile,West,B,1,1,1,0,0,6.65,3
604,2025-01-26 03:00:00,Organic,Desktop,East,A,1,0,0,0,0,7.02,1
605,2025-01-26 04:00:00,Organic,Mobile,East,A,1,1,0,0,0,11.54,1
606,2025-01-26 05:00:00,Ads,Desktop,South,B,1,1,1,1,1,7.99,2
607,2025-01-26 06:00:00,Organic,Desktop,South,A,1,1,1,0,0,5.58,1
608,2025-01-26 07:00:00,Ads,Desktop,South,B,1,1,0,0,0,5.61,2
609,2025-01-26 08:00:00,Ads,Mobile,South,B,1,1,0,0,0,7.37,2
610,2025-01-26 09:00:00,Social,Mobile,North,B,1,1,1,1,1,8.59,4
611,2025-01-26 10:00:00,Organic,Mobile,South,A,1,1,0,0,0,9.21,5
612,2025-01-26 11:00:00,Social,Desktop,North,A,1,1,1,1,0,8.31,5
613,2025-01-26 12:00:00,Ads,Desktop,South,B,1,1,1,1,1,5.9,4
614,2025-01-26 13:00:00,Organic,Mobile,East,A,1,1,0,0,0,6.94,2
615,2025-01-26 14:00:00,Referral,Mobile,West,B,1,0,0,0,0,9.83,3
616,2025-01-26 15:00:00,Referral,Desktop,East,A,1,1,0,0,0,5.13,1
617,2025-01-26 16:00:00,Organic,Desktop,East,B,1,1,0,0,0,6.84,4
618,2025-01-26 17:00:00,Organic,Mobile,North,A,1,1,1,0,0,9.49,4
619,2025-01-26 18:00:00,Social,Desktop,South,B,1,0,0,0,0,10.19,4
620,2025-01-26 19:00:00,Social,Mobile,West,A,1,1,1,1,1,7.52,4
621,2025-01-26 20:00:00,Organic,Mobile,West,B,1,1,0,0,0,6.97,5
622,2025-01-26 21:00:00,Organic,Tablet,South,A,1,0,0,0,0,4.69,2
623,2025-01-26 22:00:00,Ads,Desktop,North,B,1,0,0,0,0,9.31,4
624,2025-01-26 23:00:00,Ads,Desktop,North,A,1,1,1,1,1,11.3,4
625,2025-01-27 00:00:00,Ads,Mobile,North,A,1,1,1,1,1,14.41,4
626,2025-01-27 01:00:00,Ads,Desktop,West,B,1,1,1,1,1,8.97,3
627,2025-01-27 02:00:00,Ads,Mobile,North,A,1,1,1,0,0,7.87,3
628,2025-01-27 03:00:00,Social,Mobile,North,A,1,0,0,0,0,5.7,1
629,2025-01-27 04:00:00,Organic,Desktop,West,A,1,0,0,0,0,3.3,2
630,2025-01-27 05:00:00,Organic,Mobile,West,A,1,1,1,1,1,8.44,4
631,2025-01-27 06:00:00,Social,Desktop,East,B,1,1,1,1,1,13.88,1
632,2025-01-27 07:00:00,Referral,Desktop,West,A,1,1,0,0,0,11.18,1
633,2025-01-27 08:00:00,Ads,Mobile,South,A,1,0,0,0,0,10.79,2
634,2025-01-27 09:00:00,Ads,Mobile,West,B,1,1,0,0,0,8.61,3
